qid,question,topic_key,topic,gold_row_no,gold_chroma_id,gold_title,linh_vuc,variant,difficulty,in_scope,oos_kind,chosen_tool,expected,hit
Q0747,cấp mới giấy chứng nhận đủ điều kiện về an ninh trật tự cần gt j,antt_cap_moi,cấp mới giấy chứng nhận đủ điều kiện về an ninh trật tự,46;47,45;46,"Cấp mới Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh) | Cấp mới Giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục",Quản lý ngành nghề kinh doanh có điều kiện,abbrev,hard,1,,search_procedures,get_procedure|search_procedures,1
Q0748,"Tôi mở tiệm cầm đồ, nghe nói phải xiin giấy đủ điều kiện an ninh trật tự",antt_cap_moi,cấp mới giấy chứng nhận đủ điều kiện về an ninh trật tự,46;47,45;46,"Cấp mới Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh) | Cấp mới Giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục",Quản lý ngành nghề kinh doanh có điều kiện,typo,hard,1,,search_procedures,get_procedure|search_procedures,1
Q0749,cấp mới giấy chứng nhận đủ điều kiện về an ninh trật tự phí,antt_cap_moi,cấp mới giấy chứng nhận đủ điều kiện về an ninh trật tự,46;47,45;46,"Cấp mới Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh) | Cấp mới Giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục",Quản lý ngành nghề kinh doanh có điều kiện,keyword,medium,1,,search_procedures,get_procedure|search_procedures,1
Q0750,"cho hỏi tôi mở tiệm cầm đồ, nghe nói phải xin giấy đủ điều kiện an ninh trật tự v",antt_cap_moi,cấp mới giấy chứng nhận đủ điều kiện về an ninh trật tự,46;47,45;46,"Cấp mới Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh) | Cấp mới Giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục",Quản lý ngành nghề kinh doanh có điều kiện,colloquial,medium,1,,search_procedures,get_procedure|search_procedures,1
Q0751,Giấy chứng nhận an ninh trật tự của quán tôi sắp hết hạn,antt_cap_doi,cấp đổi giấy chứng nhận đủ điều kiện về an ninh trật tự,52;55,51;54,"Cấp đổi giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục | Cấp đổi Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh)",Quản lý ngành nghề kinh doanh có điều kiện,situational,hard,1,,search_procedures,get_procedure|search_procedures,1
Q0752,Đổi tên doanh nghiệp thì giấy an ninh trật tự có phải cấp đổi không,antt_cap_doi,cấp đổi giấy chứng nhận đủ điều kiện về an ninh trật tự,52;55,51;54,"Cấp đổi giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục | Cấp đổi Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh)",Quản lý ngành nghề kinh doanh có điều kiện,situational,hard,1,,search_procedures,get_procedure|search_procedures,1
Q0753,cấp đổi giấy chứng nhận đủ điều kiện về an ninh trật tự lệ phí bao nhiêu,antt_cap_doi,cấp đổi giấy chứng nhận đủ điều kiện về an ninh trật tự,52;55,51;54,"Cấp đổi giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục | Cấp đổi Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh)",Quản lý ngành nghề kinh doanh có điều kiện,facet_fee,easy,1,,get_procedure,get_procedure|search_procedures,1
Q0754,cấp đổi giấy chứng nhận đủ điều kiện về an ninh trật tự bao nhiêu ngày thì xong,antt_cap_doi,cấp đổi giấy chứng nhận đủ điều kiện về an ninh trật tự,52;55,51;54,"Cấp đổi giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục | Cấp đổi Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh)",Quản lý ngành nghề kinh doanh có điều kiện,facet_time,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0755,cấp đổi giấy chứng nhận đủ điều kiện về an ninh trật tự mất bao lâu,antt_cap_doi,cấp đổi giấy chứng nhận đủ điều kiện về an ninh trật tự,52;55,51;54,"Cấp đổi giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục | Cấp đổi Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh)",Quản lý ngành nghề kinh doanh có điều kiện,facet_time,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0756,cấp đổi giấy chứng nhận đủ điều kiện về an ninh trật tự có mất phí không,antt_cap_doi,cấp đổi giấy chứng nhận đủ điều kiện về an ninh trật tự,52;55,51;54,"Cấp đổi giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục | Cấp đổi Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh)",Quản lý ngành nghề kinh doanh có điều kiện,facet_fee,easy,1,,get_procedure,get_procedure|search_procedures,1
Q0757,hồ sơ cấp đổi giấy chứng nhận đủ điều kiện về an ninh trật tự gồm những gì,antt_cap_doi,cấp đổi giấy chứng nhận đủ điều kiện về an ninh trật tự,52;55,51;54,"Cấp đổi giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục | Cấp đổi Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh)",Quản lý ngành nghề kinh doanh có điều kiện,facet_docs,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0758,cấp đổi giấy chứng nhận đủ điều kiện về an ninh trật tự nộp ở đâu,antt_cap_doi,cấp đổi giấy chứng nhận đủ điều kiện về an ninh trật tự,52;55,51;54,"Cấp đổi giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục | Cấp đổi Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh)",Quản lý ngành nghề kinh doanh có điều kiện,facet_place,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0759,cấp đổi giấy chứng nhận đủ điều kiện về an ninh trật tự cần giấy tờ gì,antt_cap_doi,cấp đổi giấy chứng nhận đủ điều kiện về an ninh trật tự,52;55,51;54,"Cấp đổi giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục | Cấp đổi Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh)",Quản lý ngành nghề kinh doanh có điều kiện,facet_docs,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0760,cấp đổi giấy chứng nhận đủ điều kiện về an ninh trật tự làm online được không,antt_cap_doi,cấp đổi giấy chứng nhận đủ điều kiện về an ninh trật tự,52;55,51;54,"Cấp đổi giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục | Cấp đổi Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh)",Quản lý ngành nghề kinh doanh có điều kiện,facet_online,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0761,Giay chung nhan an ninh trat tu cua quan toi sap het han,antt_cap_doi,cấp đổi giấy chứng nhận đủ điều kiện về an ninh trật tự,52;55,51;54,"Cấp đổi giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục | Cấp đổi Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh)",Quản lý ngành nghề kinh doanh có điều kiện,no_diacritics,hard,1,,search_procedures,get_procedure|search_procedures,1
Q0762,đổi tên doanh nghiệp thì giấy an ninh trật tự có phải cấp đổi ko,antt_cap_doi,cấp đổi giấy chứng nhận đủ điều kiện về an ninh trật tự,52;55,51;54,"Cấp đổi giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục | Cấp đổi Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh)",Quản lý ngành nghề kinh doanh có điều kiện,abbrev,hard,1,,search_procedures,get_procedure|search_procedures,1
Q0763,cấpđổi giấy chứng nhận đủ điều kiện về an ninh trật tự cần giấy tờ gì,antt_cap_doi,cấp đổi giấy chứng nhận đủ điều kiện về an ninh trật tự,52;55,51;54,"Cấp đổi giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục | Cấp đổi Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh)",Quản lý ngành nghề kinh doanh có điều kiện,typo,hard,1,,search_procedures,get_procedure|search_procedures,1
Q0764,cấp đổi giấy chứng nhận đủ điều kiện về an ninh trật tự cần gì,antt_cap_doi,cấp đổi giấy chứng nhận đủ điều kiện về an ninh trật tự,52;55,51;54,"Cấp đổi giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục | Cấp đổi Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh)",Quản lý ngành nghề kinh doanh có điều kiện,keyword,medium,1,,search_procedures,get_procedure|search_procedures,1
Q0765,cho mình hỏi đổi tên doanh nghiệp thì giấy an ninh trật tự có phải cấp đổi không ạ,antt_cap_doi,cấp đổi giấy chứng nhận đủ điều kiện về an ninh trật tự,52;55,51;54,"Cấp đổi giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục | Cấp đổi Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh)",Quản lý ngành nghề kinh doanh có điều kiện,colloquial,medium,1,,search_procedures,get_procedure|search_procedures,1
Q0766,Tôi làm mất giấy chứng nhận đủ điều kiện an ninh trật tự,antt_cap_lai,cấp lại giấy chứng nhận đủ điều kiện về an ninh trật tự,58;64,57;63,"Cấp lại giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục | Cấp lại Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh)",Quản lý ngành nghề kinh doanh có điều kiện,situational,hard,1,,search_procedures,get_procedure|search_procedures,1
Q0767,"Giấy an ninh trật tự bị hư hỏng, xin cấp lại thế nào",antt_cap_lai,cấp lại giấy chứng nhận đủ điều kiện về an ninh trật tự,58;64,57;63,"Cấp lại giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục | Cấp lại Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh)",Quản lý ngành nghề kinh doanh có điều kiện,situational,hard,1,,search_procedures,get_procedure|search_procedures,1
Q0768,cấp lại giấy chứng nhận đủ điều kiện về an ninh trật tự lệ phí bao nhiêu,antt_cap_lai,cấp lại giấy chứng nhận đủ điều kiện về an ninh trật tự,58;64,57;63,"Cấp lại giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục | Cấp lại Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh)",Quản lý ngành nghề kinh doanh có điều kiện,facet_fee,easy,1,,get_procedure,get_procedure|search_procedures,1
Q0769,hồ sơ cấp lại giấy chứng nhận đủ điều kiện về an ninh trật tự gồm những gì,antt_cap_lai,cấp lại giấy chứng nhận đủ điều kiện về an ninh trật tự,58;64,57;63,"Cấp lại giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục | Cấp lại Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh)",Quản lý ngành nghề kinh doanh có điều kiện,facet_docs,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0770,cấp lại giấy chứng nhận đủ điều kiện về an ninh trật tự có mất phí không,antt_cap_lai,cấp lại giấy chứng nhận đủ điều kiện về an ninh trật tự,58;64,57;63,"Cấp lại giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục | Cấp lại Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh)",Quản lý ngành nghề kinh doanh có điều kiện,facet_fee,easy,1,,get_procedure,get_procedure|search_procedures,1
Q0771,cấp lại giấy chứng nhận đủ điều kiện về an ninh trật tự bao nhiêu ngày thì xong,antt_cap_lai,cấp lại giấy chứng nhận đủ điều kiện về an ninh trật tự,58;64,57;63,"Cấp lại giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục | Cấp lại Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh)",Quản lý ngành nghề kinh doanh có điều kiện,facet_time,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0772,cấp lại giấy chứng nhận đủ điều kiện về an ninh trật tự mất bao lâu,antt_cap_lai,cấp lại giấy chứng nhận đủ điều kiện về an ninh trật tự,58;64,57;63,"Cấp lại giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục | Cấp lại Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh)",Quản lý ngành nghề kinh doanh có điều kiện,facet_time,easy,1,,get_procedure,get_procedure|search_procedures,1
Q0773,cấp lại giấy chứng nhận đủ điều kiện về an ninh trật tự cần giấy tờ gì,antt_cap_lai,cấp lại giấy chứng nhận đủ điều kiện về an ninh trật tự,58;64,57;63,"Cấp lại giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục | Cấp lại Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh)",Quản lý ngành nghề kinh doanh có điều kiện,facet_docs,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0774,cấp lại giấy chứng nhận đủ điều kiện về an ninh trật tự nộp ở đâu,antt_cap_lai,cấp lại giấy chứng nhận đủ điều kiện về an ninh trật tự,58;64,57;63,"Cấp lại giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục | Cấp lại Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh)",Quản lý ngành nghề kinh doanh có điều kiện,facet_place,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0775,cấp lại giấy chứng nhận đủ điều kiện về an ninh trật tự làm online được không,antt_cap_lai,cấp lại giấy chứng nhận đủ điều kiện về an ninh trật tự,58;64,57;63,"Cấp lại giấy chứng nhận đủ điều kiện về an ninh, trật tự thực hiện tại Cục | Cấp lại Giấy chứng nhận đủ điều kiện về an ninh, trật tự (thực hiện tại cấp tỉnh)",Quản lý ngành nghề kinh doanh có điều kiện,facet_online,easy,1,,search_procedures,get_procedure|search_procedures,1
